Portfolio,Category,Model Family,Equity Allocation,Models Coverage,Market Condition,Market State,Rebal Type,Rebal Value,TLH Status,Strategy Label,Final NAV,Total Return,CAGR,Volatility (Ann),Sharpe Ratio,Max Drawdown,Return Skewness,Return Kurtosis,Tracking Error (Ann),Information Ratio,Tax Paid,Realized Losses (All),TLH Losses,Rebal Losses,TLH Event Count,Execution Costs,Tax Alpha 2,Loss Carryforward ST,Loss Carryforward LT,Liquidation NAV,Unrealized Gain ST,Unrealized Gain LT,Liquidation Tax,Liquidation Exec Cost
FFG Qualified - 45-55,Balanced,FFG Qualified,0.420000,0.630000,Past 10 Years,Past 10Y (2016–2025),Relative Threshold,0.5,Off,Rel Threshold 50% | No TLH,1107345.430000,0.107345,0.090053,0.108722,0.828300,-0.115739,0.473600,13.596600,0.000000,0.000000,4334.482644,0.000000,0.000000,0.000000,0,1307.930000,,0.000000,0.000000,1085885.440000,35.010000,100568.600000,20125.970000,1334.020000
FFG Qualified - 45-55,Balanced,FFG Qualified,0.420000,0.630000,Past 10 Years,Past 10Y (2016–2025),Relative Threshold,0.5,On (10%),Rel Threshold 50% | TLH=10%,1110508.690000,0.110509,0.092685,0.109895,0.843400,-0.117619,0.483200,14.088000,0.006825,0.223700,-1050.000000,74330.610000,74330.609309,0.000000,8,2682.720000,3163.262829,0.000000,0.000000,1071467.430000,140888.720000,17263.850000,37709.920000,1331.350000
FFG Qualified - 45-55,Balanced,FFG Qualified,0.420000,0.630000,Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.1,Off,Abs Threshold 10% | No TLH,1110371.470000,0.110371,0.092571,0.109494,0.845400,-0.115739,0.450200,13.195100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1086725.020000,0.000000,111570.030000,22314.010000,1332.450000
FFG Qualified - 45-55,Balanced,FFG Qualified,0.420000,0.630000,Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.1,On (10%),Abs Threshold 10% | TLH=10%,1109415.260000,0.109415,0.091775,0.111036,0.826500,-0.117619,0.450600,13.486400,0.005312,-0.358500,-1050.000000,74330.610000,74330.609309,0.000000,8,2454.360000,-956.210640,0.000000,0.000000,1071532.720000,163254.430000,21895.790000,36552.500000,1330.040000
FFG Qualified - 45-55,Balanced,FFG Qualified,0.420000,0.630000,Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.2,Off,Abs Threshold 20% | No TLH,1110371.470000,0.110371,0.092571,0.109494,0.845400,-0.115739,0.450200,13.195100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1086725.020000,0.000000,111570.030000,22314.010000,1332.450000
FFG Qualified - 45-55,Balanced,FFG Qualified,0.420000,0.630000,Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.2,On (10%),Abs Threshold 20% | TLH=10%,1109415.260000,0.109415,0.091775,0.111036,0.826500,-0.117619,0.450600,13.486400,0.005312,-0.358500,-1050.000000,74330.610000,74330.609309,0.000000,8,2454.360000,-956.210640,0.000000,0.000000,1071532.720000,163254.430000,21895.790000,36552.500000,1330.040000
FFG Qualified - 45-55,Balanced,FFG Qualified,0.420000,0.630000,Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.05,Off,Abs Threshold 5% | No TLH,1110371.470000,0.110371,0.092571,0.109494,0.845400,-0.115739,0.450200,13.195100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1086725.020000,0.000000,111570.030000,22314.010000,1332.450000
FFG Qualified - 45-55,Balanced,FFG Qualified,0.420000,0.630000,Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.05,On (10%),Abs Threshold 5% | TLH=10%,1109415.260000,0.109415,0.091775,0.111036,0.826500,-0.117619,0.450600,13.486400,0.005312,-0.358500,-1050.000000,74330.610000,74330.609309,0.000000,8,2454.360000,-956.210640,0.000000,0.000000,1071532.720000,163254.430000,21895.790000,36552.500000,1330.040000
FFG Qualified - 45-55,Balanced,FFG Qualified,0.420000,0.630000,Past 20 Years,Past 20Y (2006–2025),Calendar,Monthly,Off,Monthly Rebal | No TLH,1105897.630000,0.105898,0.088847,0.108938,0.815600,-0.115911,0.522800,14.401200,0.000000,0.000000,3323.596465,456.870000,0.000000,456.872272,0,1512.520000,,0.000000,0.000000,1083339.310000,7819.260000,92453.630000,21227.470000,1330.860000
FFG Qualified - 45-55,Balanced,FFG Qualified,0.420000,0.630000,Past 20 Years,Past 20Y (2006–2025),Calendar,Monthly,On (10%),Monthly Rebal | TLH=10%,1111844.530000,0.111845,0.093797,0.108960,0.860800,-0.115521,0.493700,14.335600,0.004723,0.814100,-875.717866,15232.970000,14785.444906,447.525844,2,1804.690000,5946.898279,0.000000,0.000000,1082587.940000,35742.210000,80997.550000,27923.630000,1332.950000
FFG Qualified - 45-55,Balanced,FFG Qualified,0.420000,0.630000,Past 20 Years,Past 20Y (2006–2025),Calendar,Quarterly,Off,Quarterly Rebal | No TLH,1107851.960000,0.107852,0.090474,0.109101,0.829300,-0.115351,0.519000,14.307500,0.000000,0.000000,3363.704240,118.920000,0.000000,118.923571,0,1392.340000,,0.000000,0.000000,1084610.610000,8722.770000,94274.660000,21907.900000,1333.460000
FFG Qualified - 45-55,Balanced,FFG Qualified,0.420000,0.630000,Past 20 Years,Past 20Y (2006–2025),Calendar,Quarterly,On (10%),Quarterly Rebal | TLH=10%,1110759.230000,0.110759,0.092894,0.108171,0.858800,-0.115151,0.522700,14.857100,0.006681,0.196500,-1050.000000,25402.420000,25285.161363,117.258826,4,1874.930000,2907.271355,0.000000,0.000000,1079725.200000,58329.050000,69347.160000,29702.390000,1331.650000
FFG Qualified - 45-55,Balanced,FFG Qualified,0.420000,0.630000,Past 20 Years,Past 20Y (2006–2025),Calendar,Yearly,Off,Yearly Rebal | No TLH,1109339.690000,0.109340,0.091712,0.108197,0.847600,-0.113954,0.441400,13.238000,0.000000,0.000000,184.433660,0.120000,0.000000,0.115143,0,1224.220000,,0.000000,0.000000,1085770.480000,1290.020000,108931.370000,22237.780000,1331.430000
FFG Qualified - 45-55,Balanced,FFG Qualified,0.420000,0.630000,Past 20 Years,Past 20Y (2006–2025),Calendar,Yearly,On (10%),Yearly Rebal | TLH=10%,1108746.520000,0.108747,0.091219,0.109755,0.831100,-0.115785,0.441900,13.534800,0.005276,-0.303500,-1050.000000,72984.570000,72984.451772,0.115143,10,2455.550000,-593.169453,0.000000,0.000000,1071073.100000,160882.630000,21726.950000,36344.180000,1329.240000
FFG Qualified - 45-55,Balanced,FFG Qualified,0.420000,0.630000,Past 20 Years,Past 20Y (2006–2025),Relative Threshold,0.25,Off,Rel Threshold 25% | No TLH,1107705.980000,0.107706,0.090353,0.109522,0.825000,-0.116530,0.495700,13.891500,0.000000,0.000000,2904.019168,31.730000,0.000000,31.732228,0,1327.730000,,0.000000,0.000000,1085043.410000,4011.560000,99628.970000,21329.840000,1332.730000
FFG Qualified - 45-55,Balanced,FFG Qualified,0.420000,0.630000,Past 20 Years,Past 20Y (2006–2025),Relative Threshold,0.25,On (10%),Rel Threshold 25% | TLH=10%,1111114.530000,0.111115,0.093189,0.110020,0.847000,-0.116298,0.465500,13.632300,0.005920,0.292300,-1050.000000,68483.270000,68447.752999,35.515364,9,2723.350000,3408.549572,0.000000,0.000000,1071934.950000,140386.140000,17855.040000,37847.500000,1332.080000
FFG Qualified - 45-55,Balanced,FFG Qualified,0.420000,0.630000,Past 20 Years,Past 20Y (2006–2025),Relative Threshold,0.5,Off,Rel Threshold 50% | No TLH,1107345.430000,0.107345,0.090053,0.108722,0.828300,-0.115739,0.473600,13.596600,0.000000,0.000000,4334.482644,0.000000,0.000000,0.000000,0,1307.930000,,0.000000,0.000000,1085885.440000,35.010000,100568.600000,20125.970000,1334.020000
FFG Qualified - 45-55,Balanced,FFG Qualified,0.420000,0.630000,Past 20 Years,Past 20Y (2006–2025),Relative Threshold,0.5,On (10%),Rel Threshold 50% | TLH=10%,1110508.690000,0.110509,0.092685,0.109895,0.843400,-0.117619,0.483200,14.088000,0.006825,0.223700,-1050.000000,74330.610000,74330.609309,0.000000,8,2682.720000,3163.262829,0.000000,0.000000,1071467.430000,140888.720000,17263.850000,37709.920000,1331.350000
FFG Qualified - 50-50,Balanced,FFG Qualified,0.460000,0.630000,Bear Market,Bear (2007–2008),Absolute Threshold,0.1,Off,Abs Threshold 10% | No TLH,698508.350000,-0.301492,-0.201423,0.221410,-0.909700,-0.387738,-0.133700,4.586200,0.000000,0.000000,1204.439475,0.000000,0.000000,0.000000,0,1394.030000,,0.000000,0.000000,699923.140000,-16744.750000,-288170.630000,-2254.440000,839.660000
FFG Qualified - 50-50,Balanced,FFG Qualified,0.460000,0.630000,Bear Market,Bear (2007–2008),Absolute Threshold,0.1,On (10%),Abs Threshold 10% | TLH=10%,697297.260000,-0.302703,-0.202292,0.222728,-0.908200,-0.391760,-0.137500,4.432700,0.008519,-0.172400,-2100.000000,87426.150000,87426.153391,0.000000,16,2798.150000,-1211.092738,6031.161590,0.000000,696461.760000,-4709.240000,-215958.650000,0.000000,835.500000
FFG Qualified - 50-50,Balanced,FFG Qualified,0.460000,0.630000,Bear Market,Bear (2007–2008),Absolute Threshold,0.2,Off,Abs Threshold 20% | No TLH,745975.700000,-0.254024,-0.167823,0.212429,-0.790000,-0.356906,-0.126200,4.020400,0.000000,0.000000,2606.788066,0.000000,0.000000,0.000000,0,1519.020000,,0.000000,0.000000,748734.180000,30935.940000,-293868.380000,-3656.790000,898.300000
FFG Qualified - 50-50,Balanced,FFG Qualified,0.460000,0.630000,Bear Market,Bear (2007–2008),Absolute Threshold,0.2,On (10%),Abs Threshold 20% | TLH=10%,744636.100000,-0.255364,-0.168761,0.213792,-0.789400,-0.360238,-0.109000,3.903900,0.009403,-0.166200,-2100.000000,79464.870000,79464.867744,0.000000,13,2861.820000,-1339.599187,6031.161590,0.000000,743743.790000,33394.780000,-221660.900000,0.000000,892.300000
FFG Qualified - 50-50,Balanced,FFG Qualified,0.460000,0.630000,Bear Market,Bear (2007–2008),Absolute Threshold,0.05,Off,Abs Threshold 5% | No TLH,689227.960000,-0.310772,-0.208091,0.236945,-0.878200,-0.401939,-0.068400,4.668700,0.000000,0.000000,2034.759426,148.870000,0.000000,148.874914,0,1494.790000,,0.000000,0.000000,691483.210000,-22978.910000,-292430.420000,-3084.760000,829.520000
FFG Qualified - 50-50,Balanced,FFG Qualified,0.460000,0.630000,Bear Market,Bear (2007–2008),Absolute Threshold,0.05,On (10%),Abs Threshold 5% | TLH=10%,688084.740000,-0.311915,-0.208915,0.238672,-0.875300,-0.403367,-0.055600,4.520800,0.008857,-0.160200,-2100.000000,85551.750000,85408.842052,142.906504,17,2677.400000,-1143.226584,6031.161590,0.000000,687260.300000,-13402.350000,-220737.790000,0.000000,824.440000
FFG Qualified - 50-50,Balanced,FFG Qualified,0.460000,0.630000,Bear Market,Bear (2007–2008),Calendar,Monthly,Off,Monthly Rebal | No TLH,687006.310000,-0.312994,-0.209692,0.233278,-0.898900,-0.404486,-0.130400,3.745000,0.000000,0.000000,1247.687344,5142.960000,0.000000,5142.959826,0,1680.730000,,0.000000,0.000000,688303.090000,-21598.320000,-292363.050000,-2122.480000,825.690000
FFG Qualified - 50-50,Balanced,FFG Qualified,0.460000,0.630000,Bear Market,Bear (2007–2008),Calendar,Monthly,On (10%),Monthly Rebal | TLH=10%,682687.500000,-0.317313,-0.212810,0.234504,-0.907500,-0.409175,-0.128500,3.515500,0.009414,-0.394400,-2100.000000,84465.520000,82237.033322,2228.482693,61,2826.080000,-4318.807465,1201.983910,0.000000,681869.530000,-16493.420000,-224953.720000,0.000000,817.960000
