Portfolio,Category,Model Family,Equity Allocation,Models Coverage,Market Condition,Market State,Rebal Type,Rebal Value,TLH Status,Strategy Label,Final NAV,Total Return,CAGR,Volatility (Ann),Sharpe Ratio,Max Drawdown,Return Skewness,Return Kurtosis,Tracking Error (Ann),Information Ratio,Tax Paid,Realized Losses (All),TLH Losses,Rebal Losses,TLH Event Count,Execution Costs,Tax Alpha 2,Loss Carryforward ST,Loss Carryforward LT,Liquidation NAV,Unrealized Gain ST,Unrealized Gain LT,Liquidation Tax,Liquidation Exec Cost
GuidePath TaxAware - 0-100,Fixed Income-Heavy,GuidePath TaxAware,0.000000,0.653000,Bear Market,Bear (2007–2008),Calendar,Quarterly,Off,Quarterly Rebal | No TLH,1238739.740000,0.238740,0.114666,0.097132,1.180500,-0.098009,0.210100,2.259600,0.000000,0.000000,3387.991947,0.000000,0.000000,0.000000,0,1346.510000,,0.000000,0.000000,1190374.960000,3869.680000,227605.720000,46875.530000,1489.250000
GuidePath TaxAware - 0-100,Fixed Income-Heavy,GuidePath TaxAware,0.000000,0.653000,Bear Market,Bear (2007–2008),Calendar,Quarterly,On (10%),Quarterly Rebal | TLH=10%,1238739.740000,0.238740,0.114666,0.097132,1.180500,-0.098009,0.210100,2.259600,0.000000,0.000000,3387.991947,0.000000,0.000000,0.000000,0,1346.510000,0.000000,0.000000,0.000000,1190374.960000,3869.680000,227605.720000,46875.530000,1489.250000
GuidePath TaxAware - 0-100,Fixed Income-Heavy,GuidePath TaxAware,0.000000,0.653000,Bear Market,Bear (2007–2008),Calendar,Yearly,Off,Yearly Rebal | No TLH,1241195.610000,0.241196,0.115786,0.097340,1.189500,-0.098938,0.208600,2.281700,0.000000,0.000000,4000.715736,0.000000,0.000000,0.000000,0,1294.920000,,0.000000,0.000000,1191813.850000,5835.990000,229224.640000,47887.520000,1494.240000
GuidePath TaxAware - 0-100,Fixed Income-Heavy,GuidePath TaxAware,0.000000,0.653000,Bear Market,Bear (2007–2008),Calendar,Yearly,On (10%),Yearly Rebal | TLH=10%,1241195.610000,0.241196,0.115786,0.097340,1.189500,-0.098938,0.208600,2.281700,0.000000,0.000000,4000.715736,0.000000,0.000000,0.000000,0,1294.920000,0.000000,0.000000,0.000000,1191813.850000,5835.990000,229224.640000,47887.520000,1494.240000
GuidePath TaxAware - 0-100,Fixed Income-Heavy,GuidePath TaxAware,0.000000,0.653000,Bear Market,Bear (2007–2008),Relative Threshold,0.25,Off,Rel Threshold 25% | No TLH,1242926.780000,0.242927,0.116575,0.097358,1.197400,-0.097708,0.205700,2.247700,0.000000,0.000000,5189.284834,0.000000,0.000000,0.000000,0,1312.300000,,0.000000,0.000000,1193455.360000,7022.090000,227579.740000,47973.680000,1497.740000
GuidePath TaxAware - 0-100,Fixed Income-Heavy,GuidePath TaxAware,0.000000,0.653000,Bear Market,Bear (2007–2008),Relative Threshold,0.25,On (10%),Rel Threshold 25% | TLH=10%,1242926.780000,0.242927,0.116575,0.097358,1.197400,-0.097708,0.205700,2.247700,0.000000,0.000000,5189.284834,0.000000,0.000000,0.000000,0,1312.300000,0.000000,0.000000,0.000000,1193455.360000,7022.090000,227579.740000,47973.680000,1497.740000
GuidePath TaxAware - 0-100,Fixed Income-Heavy,GuidePath TaxAware,0.000000,0.653000,Bear Market,Bear (2007–2008),Relative Threshold,0.5,Off,Rel Threshold 50% | No TLH,1240294.810000,0.240295,0.115375,0.098010,1.177200,-0.107622,0.192800,2.593200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1190507.780000,0.000000,241493.370000,48298.670000,1488.350000
GuidePath TaxAware - 0-100,Fixed Income-Heavy,GuidePath TaxAware,0.000000,0.653000,Bear Market,Bear (2007–2008),Relative Threshold,0.5,On (10%),Rel Threshold 50% | TLH=10%,1240294.810000,0.240295,0.115375,0.098010,1.177200,-0.107622,0.192800,2.593200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1190507.780000,0.000000,241493.370000,48298.670000,1488.350000
GuidePath TaxAware - 0-100,Fixed Income-Heavy,GuidePath TaxAware,0.000000,0.653000,Baseline Market,Baseline (2010–2019),Absolute Threshold,0.1,Off,Abs Threshold 10% | No TLH,1097435.930000,0.097436,0.016672,0.035489,0.469800,-0.073966,-0.037100,1.652900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1076392.110000,0.000000,98634.490000,19726.900000,1316.920000
GuidePath TaxAware - 0-100,Fixed Income-Heavy,GuidePath TaxAware,0.000000,0.653000,Baseline Market,Baseline (2010–2019),Absolute Threshold,0.1,On (10%),Abs Threshold 10% | TLH=10%,1098473.830000,0.098474,0.016843,0.035499,0.474500,-0.073966,-0.036400,1.646600,0.000771,-0.059600,-1050.000000,3696.540000,3696.542311,0.000000,1,1275.310000,1037.908394,0.000000,0.000000,1076367.100000,0.000000,102395.690000,20789.830000,1316.910000
GuidePath TaxAware - 0-100,Fixed Income-Heavy,GuidePath TaxAware,0.000000,0.653000,Baseline Market,Baseline (2010–2019),Absolute Threshold,0.2,Off,Abs Threshold 20% | No TLH,1097435.930000,0.097436,0.016672,0.035489,0.469800,-0.073966,-0.037100,1.652900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1076392.110000,0.000000,98634.490000,19726.900000,1316.920000
GuidePath TaxAware - 0-100,Fixed Income-Heavy,GuidePath TaxAware,0.000000,0.653000,Baseline Market,Baseline (2010–2019),Absolute Threshold,0.2,On (10%),Abs Threshold 20% | TLH=10%,1098473.830000,0.098474,0.016843,0.035499,0.474500,-0.073966,-0.036400,1.646600,0.000771,-0.059600,-1050.000000,3696.540000,3696.542311,0.000000,1,1275.310000,1037.908394,0.000000,0.000000,1076367.100000,0.000000,102395.690000,20789.830000,1316.910000
GuidePath TaxAware - 0-100,Fixed Income-Heavy,GuidePath TaxAware,0.000000,0.653000,Baseline Market,Baseline (2010–2019),Absolute Threshold,0.05,Off,Abs Threshold 5% | No TLH,1097435.930000,0.097436,0.016672,0.035489,0.469800,-0.073966,-0.037100,1.652900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1076392.110000,0.000000,98634.490000,19726.900000,1316.920000
GuidePath TaxAware - 0-100,Fixed Income-Heavy,GuidePath TaxAware,0.000000,0.653000,Baseline Market,Baseline (2010–2019),Absolute Threshold,0.05,On (10%),Abs Threshold 5% | TLH=10%,1098473.830000,0.098474,0.016843,0.035499,0.474500,-0.073966,-0.036400,1.646600,0.000771,-0.059600,-1050.000000,3696.540000,3696.542311,0.000000,1,1275.310000,1037.908394,0.000000,0.000000,1076367.100000,0.000000,102395.690000,20789.830000,1316.910000
GuidePath TaxAware - 0-100,Fixed Income-Heavy,GuidePath TaxAware,0.000000,0.653000,Baseline Market,Baseline (2010–2019),Calendar,Monthly,Off,Monthly Rebal | No TLH,1098471.210000,0.098471,0.016843,0.035344,0.476500,-0.073558,-0.031700,1.649600,0.000000,0.000000,756.190727,2051.670000,0.000000,2051.666761,0,1613.030000,,0.000000,0.000000,1077424.010000,890.450000,97084.770000,19728.610000,1318.590000
GuidePath TaxAware - 0-100,Fixed Income-Heavy,GuidePath TaxAware,0.000000,0.653000,Baseline Market,Baseline (2010–2019),Calendar,Monthly,On (10%),Monthly Rebal | TLH=10%,1098397.200000,0.098397,0.016831,0.035349,0.476100,-0.073558,-0.031600,1.648000,0.000074,-3.094800,924.875314,2472.080000,689.232678,1782.847420,4,1627.910000,-74.013711,0.000000,0.000000,1077333.610000,892.820000,97161.940000,19744.870000,1318.710000
GuidePath TaxAware - 0-100,Fixed Income-Heavy,GuidePath TaxAware,0.000000,0.653000,Baseline Market,Baseline (2010–2019),Calendar,Quarterly,Off,Quarterly Rebal | No TLH,1098712.030000,0.098712,0.016883,0.035360,0.477500,-0.073382,-0.030900,1.663600,0.000000,0.000000,581.475056,1063.510000,0.000000,1063.513322,0,1448.440000,,0.000000,0.000000,1077666.840000,606.890000,97583.430000,19726.500000,1318.690000
GuidePath TaxAware - 0-100,Fixed Income-Heavy,GuidePath TaxAware,0.000000,0.653000,Baseline Market,Baseline (2010–2019),Calendar,Quarterly,On (10%),Quarterly Rebal | TLH=10%,1098497.010000,0.098497,0.016847,0.035373,0.476300,-0.073382,-0.031200,1.657700,0.000292,-0.864600,843.090264,3431.030000,2663.473296,767.558563,2,1505.340000,-215.013721,0.000000,0.000000,1077089.240000,672.740000,99267.610000,20088.980000,1318.790000
GuidePath TaxAware - 0-100,Fixed Income-Heavy,GuidePath TaxAware,0.000000,0.653000,Baseline Market,Baseline (2010–2019),Calendar,Yearly,Off,Yearly Rebal | No TLH,1098155.900000,0.098156,0.016791,0.035473,0.473300,-0.074416,-0.029200,1.691900,0.000000,0.000000,95.038495,418.250000,0.000000,418.254814,0,1268.890000,,0.000000,0.000000,1077016.480000,126.320000,98889.700000,19821.630000,1317.790000
GuidePath TaxAware - 0-100,Fixed Income-Heavy,GuidePath TaxAware,0.000000,0.653000,Baseline Market,Baseline (2010–2019),Calendar,Yearly,On (10%),Yearly Rebal | TLH=10%,1099159.570000,0.099160,0.016956,0.035484,0.477900,-0.074416,-0.028800,1.685700,0.000676,-0.076400,-907.769243,3388.780000,2973.988139,414.789085,1,1328.840000,1003.668306,0.000000,0.000000,1077416.120000,62.750000,102012.460000,20424.460000,1318.990000
GuidePath TaxAware - 0-100,Fixed Income-Heavy,GuidePath TaxAware,0.000000,0.653000,Baseline Market,Baseline (2010–2019),Relative Threshold,0.25,Off,Rel Threshold 25% | No TLH,1097435.930000,0.097436,0.016672,0.035489,0.469800,-0.073966,-0.037100,1.652900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1076392.110000,0.000000,98634.490000,19726.900000,1316.920000
GuidePath TaxAware - 0-100,Fixed Income-Heavy,GuidePath TaxAware,0.000000,0.653000,Baseline Market,Baseline (2010–2019),Relative Threshold,0.25,On (10%),Rel Threshold 25% | TLH=10%,1098473.830000,0.098474,0.016843,0.035499,0.474500,-0.073966,-0.036400,1.646600,0.000771,-0.059600,-1050.000000,3696.540000,3696.542311,0.000000,1,1275.310000,1037.908394,0.000000,0.000000,1076367.100000,0.000000,102395.690000,20789.830000,1316.910000
GuidePath TaxAware - 0-100,Fixed Income-Heavy,GuidePath TaxAware,0.000000,0.653000,Baseline Market,Baseline (2010–2019),Relative Threshold,0.5,Off,Rel Threshold 50% | No TLH,1097435.930000,0.097436,0.016672,0.035489,0.469800,-0.073966,-0.037100,1.652900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1076392.110000,0.000000,98634.490000,19726.900000,1316.920000
GuidePath TaxAware - 0-100,Fixed Income-Heavy,GuidePath TaxAware,0.000000,0.653000,Baseline Market,Baseline (2010–2019),Relative Threshold,0.5,On (10%),Rel Threshold 50% | TLH=10%,1098473.830000,0.098474,0.016843,0.035499,0.474500,-0.073966,-0.036400,1.646600,0.000771,-0.059600,-1050.000000,3696.540000,3696.542311,0.000000,1,1275.310000,1037.908394,0.000000,0.000000,1076367.100000,0.000000,102395.690000,20789.830000,1316.910000
GuidePath TaxAware - 0-100,Fixed Income-Heavy,GuidePath TaxAware,0.000000,0.653000,Bull Market,Bull (2023–2024),Absolute Threshold,0.1,Off,Abs Threshold 10% | No TLH,1007367.690000,0.007368,0.003699,0.054222,0.068200,-0.085763,-0.023600,0.343100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1004445.600000,0.000000,8566.250000,1713.250000,1208.840000
GuidePath TaxAware - 0-100,Fixed Income-Heavy,GuidePath TaxAware,0.000000,0.653000,Bull Market,Bull (2023–2024),Absolute Threshold,0.1,On (10%),Abs Threshold 10% | TLH=10%,1003263.270000,0.003263,0.001640,0.057709,0.028400,-0.088313,-0.007000,0.405800,0.006059,-0.439800,-1050.000000,22594.350000,22594.354336,0.000000,1,1658.070000,-4104.418731,0.000000,0.000000,1000236.350000,0.000000,26465.690000,1824.270000,1202.660000
GuidePath TaxAware - 0-100,Fixed Income-Heavy,GuidePath TaxAware,0.000000,0.653000,Bull Market,Bull (2023–2024),Absolute Threshold,0.2,Off,Abs Threshold 20% | No TLH,1007367.690000,0.007368,0.003699,0.054222,0.068200,-0.085763,-0.023600,0.343100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1004445.600000,0.000000,8566.250000,1713.250000,1208.840000
GuidePath TaxAware - 0-100,Fixed Income-Heavy,GuidePath TaxAware,0.000000,0.653000,Bull Market,Bull (2023–2024),Absolute Threshold,0.2,On (10%),Abs Threshold 20% | TLH=10%,1003263.270000,0.003263,0.001640,0.057709,0.028400,-0.088313,-0.007000,0.405800,0.006059,-0.439800,-1050.000000,22594.350000,22594.354336,0.000000,1,1658.070000,-4104.418731,0.000000,0.000000,1000236.350000,0.000000,26465.690000,1824.270000,1202.660000
GuidePath TaxAware - 0-100,Fixed Income-Heavy,GuidePath TaxAware,0.000000,0.653000,Bull Market,Bull (2023–2024),Absolute Threshold,0.05,Off,Abs Threshold 5% | No TLH,1007367.690000,0.007368,0.003699,0.054222,0.068200,-0.085763,-0.023600,0.343100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1004445.600000,0.000000,8566.250000,1713.250000,1208.840000
GuidePath TaxAware - 0-100,Fixed Income-Heavy,GuidePath TaxAware,0.000000,0.653000,Bull Market,Bull (2023–2024),Absolute Threshold,0.05,On (10%),Abs Threshold 5% | TLH=10%,1003263.270000,0.003263,0.001640,0.057709,0.028400,-0.088313,-0.007000,0.405800,0.006059,-0.439800,-1050.000000,22594.350000,22594.354336,0.000000,1,1658.070000,-4104.418731,0.000000,0.000000,1000236.350000,0.000000,26465.690000,1824.270000,1202.660000
GuidePath TaxAware - 0-100,Fixed Income-Heavy,GuidePath TaxAware,0.000000,0.653000,Bull Market,Bull (2023–2024),Calendar,Monthly,Off,Monthly Rebal | No TLH,1005257.120000,0.005257,0.002641,0.054912,0.048100,-0.086562,-0.004100,0.312100,0.000000,0.000000,703.415709,1558.580000,0.000000,1558.580754,0,1463.650000,,0.000000,0.000000,1003038.910000,22.330000,5034.590000,1011.380000,1206.820000
GuidePath TaxAware - 0-100,Fixed Income-Heavy,GuidePath TaxAware,0.000000,0.653000,Bull Market,Bull (2023–2024),Calendar,Monthly,On (10%),Monthly Rebal | TLH=10%,1002706.240000,0.002706,0.001360,0.058562,0.023200,-0.089045,0.016100,0.382000,0.006237,-0.302300,-1050.000000,26986.420000,26498.549504,487.867161,7,1963.630000,-2550.880474,22227.926820,0.000000,1000143.800000,-408.450000,24095.350000,1359.190000,1203.250000
GuidePath TaxAware - 0-100,Fixed Income-Heavy,GuidePath TaxAware,0.000000,0.653000,Bull Market,Bull (2023–2024),Calendar,Quarterly,Off,Quarterly Rebal | No TLH,1005891.200000,0.005891,0.002959,0.054810,0.054000,-0.086148,-0.002600,0.309600,0.000000,0.000000,400.887481,592.110000,0.000000,592.109375,0,1348.270000,,0.000000,0.000000,1003560.120000,-497.760000,6115.370000,1123.520000,1207.560000
GuidePath TaxAware - 0-100,Fixed Income-Heavy,GuidePath TaxAware,0.000000,0.653000,Bull Market,Bull (2023–2024),Calendar,Quarterly,On (10%),Quarterly Rebal | TLH=10%,1002604.820000,0.002605,0.001309,0.058541,0.022400,-0.088844,0.018600,0.383100,0.006343,-0.355500,-1050.000000,23192.220000,22773.881761,418.342703,2,1831.540000,-3286.383004,19812.833906,0.000000,1000124.420000,-612.740000,22234.450000,1277.270000,1203.130000
GuidePath TaxAware - 0-100,Fixed Income-Heavy,GuidePath TaxAware,0.000000,0.653000,Bull Market,Bull (2023–2024),Calendar,Yearly,Off,Yearly Rebal | No TLH,1005658.630000,0.005659,0.002842,0.054431,0.052200,-0.085763,-0.021500,0.323100,0.000000,0.000000,173.497292,0.000000,0.000000,0.000000,0,1218.670000,,0.000000,0.000000,1003214.970000,-615.830000,7170.920000,1236.660000,1207.000000
GuidePath TaxAware - 0-100,Fixed Income-Heavy,GuidePath TaxAware,0.000000,0.653000,Bull Market,Bull (2023–2024),Calendar,Yearly,On (10%),Yearly Rebal | TLH=10%,1001890.560000,0.001891,0.000950,0.057888,0.016400,-0.088313,-0.004800,0.390300,0.006003,-0.415900,-1050.000000,22594.350000,22594.354336,0.000000,1,1673.230000,-3768.068577,19594.354336,0.000000,999585.540000,-466.820000,25158.360000,1102.760000,1202.270000
GuidePath TaxAware - 0-100,Fixed Income-Heavy,GuidePath TaxAware,0.000000,0.653000,Bull Market,Bull (2023–2024),Relative Threshold,0.25,Off,Rel Threshold 25% | No TLH,1005758.930000,0.005759,0.002893,0.054586,0.053000,-0.085763,-0.013500,0.307500,0.000000,0.000000,507.244427,0.000000,0.000000,0.000000,0,1247.410000,,0.000000,0.000000,1003555.020000,6.130000,4971.240000,996.390000,1207.520000
GuidePath TaxAware - 0-100,Fixed Income-Heavy,GuidePath TaxAware,0.000000,0.653000,Bull Market,Bull (2023–2024),Relative Threshold,0.25,On (10%),Rel Threshold 25% | TLH=10%,1002155.780000,0.002156,0.001084,0.058151,0.018600,-0.088313,0.002000,0.375000,0.006102,-0.395600,-1050.000000,22594.350000,22594.354336,0.000000,1,1709.450000,-3603.150933,19594.354336,0.000000,999790.150000,6.600000,22853.760000,1163.050000,1202.590000
GuidePath TaxAware - 0-100,Fixed Income-Heavy,GuidePath TaxAware,0.000000,0.653000,Bull Market,Bull (2023–2024),Relative Threshold,0.5,Off,Rel Threshold 50% | No TLH,1007367.690000,0.007368,0.003699,0.054222,0.068200,-0.085763,-0.023600,0.343100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1004445.600000,0.000000,8566.250000,1713.250000,1208.840000
GuidePath TaxAware - 0-100,Fixed Income-Heavy,GuidePath TaxAware,0.000000,0.653000,Bull Market,Bull (2023–2024),Relative Threshold,0.5,On (10%),Rel Threshold 50% | TLH=10%,1003263.270000,0.003263,0.001640,0.057709,0.028400,-0.088313,-0.007000,0.405800,0.006059,-0.439800,-1050.000000,22594.350000,22594.354336,0.000000,1,1658.070000,-4104.418731,0.000000,0.000000,1000236.350000,0.000000,26465.690000,1824.270000,1202.660000
GuidePath TaxAware - 0-100,Fixed Income-Heavy,GuidePath TaxAware,0.000000,0.653000,Past 5 Years,Past 5Y (2021–2025),Absolute Threshold,0.1,Off,Abs Threshold 10% | No TLH,1009287.690000,0.009288,0.010455,0.047570,0.219800,-0.042914,-1.258900,7.556700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1004406.360000,10486.250000,0.000000,3670.190000,1211.150000
GuidePath TaxAware - 0-100,Fixed Income-Heavy,GuidePath TaxAware,0.000000,0.653000,Past 5 Years,Past 5Y (2021–2025),Absolute Threshold,0.1,On (10%),Abs Threshold 10% | TLH=10%,1009287.690000,0.009288,0.010455,0.047570,0.219800,-0.042914,-1.258900,7.556700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1004406.360000,10486.250000,0.000000,3670.190000,1211.150000
GuidePath TaxAware - 0-100,Fixed Income-Heavy,GuidePath TaxAware,0.000000,0.653000,Past 5 Years,Past 5Y (2021–2025),Absolute Threshold,0.2,Off,Abs Threshold 20% | No TLH,1009287.690000,0.009288,0.010455,0.047570,0.219800,-0.042914,-1.258900,7.556700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1004406.360000,10486.250000,0.000000,3670.190000,1211.150000
GuidePath TaxAware - 0-100,Fixed Income-Heavy,GuidePath TaxAware,0.000000,0.653000,Past 5 Years,Past 5Y (2021–2025),Absolute Threshold,0.2,On (10%),Abs Threshold 20% | TLH=10%,1009287.690000,0.009288,0.010455,0.047570,0.219800,-0.042914,-1.258900,7.556700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1004406.360000,10486.250000,0.000000,3670.190000,1211.150000
GuidePath TaxAware - 0-100,Fixed Income-Heavy,GuidePath TaxAware,0.000000,0.653000,Past 5 Years,Past 5Y (2021–2025),Absolute Threshold,0.05,Off,Abs Threshold 5% | No TLH,1009287.690000,0.009288,0.010455,0.047570,0.219800,-0.042914,-1.258900,7.556700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1004406.360000,10486.250000,0.000000,3670.190000,1211.150000
GuidePath TaxAware - 0-100,Fixed Income-Heavy,GuidePath TaxAware,0.000000,0.653000,Past 5 Years,Past 5Y (2021–2025),Absolute Threshold,0.05,On (10%),Abs Threshold 5% | TLH=10%,1009287.690000,0.009288,0.010455,0.047570,0.219800,-0.042914,-1.258900,7.556700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1004406.360000,10486.250000,0.000000,3670.190000,1211.150000
GuidePath TaxAware - 0-100,Fixed Income-Heavy,GuidePath TaxAware,0.000000,0.653000,Past 5 Years,Past 5Y (2021–2025),Calendar,Monthly,Off,Monthly Rebal | No TLH,1006277.790000,0.006278,0.007065,0.047365,0.149200,-0.043094,-1.272600,7.683400,0.000000,0.000000,823.973885,89.110000,0.000000,89.113103,0,1272.670000,,0.000000,0.000000,1002959.830000,6026.960000,0.000000,2109.440000,1208.520000
GuidePath TaxAware - 0-100,Fixed Income-Heavy,GuidePath TaxAware,0.000000,0.653000,Past 5 Years,Past 5Y (2021–2025),Calendar,Monthly,On (10%),Monthly Rebal | TLH=10%,1006277.790000,0.006278,0.007065,0.047365,0.149200,-0.043094,-1.272600,7.683400,0.000000,0.000000,823.973885,89.110000,0.000000,89.113103,0,1272.670000,0.000000,0.000000,0.000000,1002959.830000,6026.960000,0.000000,2109.440000,1208.520000
